session_id,visit_timestamp,customer_id,page_visited,session_duration,device_type,traffic_source,conversion
28d5c6cd-b51b-45dd-8105-0dda537b3f4c,2024-10-01 17:37:34,58f5fe9f-5cec-44e7-83ff-ebd5cc4d05fe,/home,51.4,Mobile,Social,False
c4137395-09bf-43d6-805f-bd513bf2d816,2024-10-01 21:09:41,5b53bb62-eca4-4a4a-bfc0-645912d06c36,/expeditions/routes,18.44,Tablet,Social,False
ad967a28-8ea0-415e-b3fd-673d1a99de1b,2024-10-01 03:09:06,1d0b52f7-a2a9-4282-b561-b0118d3fa681,/signup,9.43,Desktop,Social,False
7e2d75f5-6410-4fc2-87da-4d943bb1b8c9,2024-10-01 21:59:08,0c4691ba-d50f-4626-8f40-3ba368392093,/expeditions,16.5,Tablet,Social,True
b92a5acf-aec1-4c90-9f6b-5af5701a320f,2024-10-01 23:06:35,b3fd24cb-c26e-4833-b723-0fc6269385f9,/expeditions/mountaineering,38.84,Mobile,Organic,True
ab7dbee2-b739-41b4-8b14-276979b64849,2024-10-01 13:23:31,d7a8c257-dee8-4312-bd06-d93cc900ca12,/expeditions/routes,18.34,Mobile,Organic,False
48b8991f-c8d9-40b9-8728-35928b786110,2024-10-01 07:17:31,f03ef684-cb0e-4569-a3ba-81ea9419f166,/expeditions/rock-climbing,46.68,Desktop,Paid,True
8b598e7d-7582-4277-8fb9-3ba3d7cd9dac,2024-10-01 18:24:33,80a65bca-3060-4216-b15e-056aba416cd8,/gear,15.58,Desktop,Paid,True
6300d3b2-da9b-4d04-8ea2-8db5726ad28b,2024-10-01 18:48:52,db59454b-c9e5-43ec-bb0a-37cd18fe6d21,/signup,15.91,Desktop,Organic,True
72a2eaed-da3e-42a3-a1ed-50a5a6235641,2024-10-01 11:35:19,514fdca9-6b53-4a93-b72b-d31c055f7913,/contact,4.19,Tablet,Paid,True
600343d7-ccd9-4b57-87f0-185138e2c95f,2024-10-01 13:23:25,1524849f-596d-41a2-ab51-8eb2eabd7b6c,/gear/rentals,47.0,Mobile,Social,False
6c453e1e-5dde-429f-9337-2932ff5565ef,2024-10-01 23:44:55,b5bb57c9-0792-4422-adee-70e3a92c7e5c,/contact,31.47,Desktop,Paid,True
4d81d43c-f309-4833-bcf0-4904f984d413,2024-10-01 22:17:12,b94c1489-6486-43ba-9fe9-7cd7f8da1247,/expeditions/rock-climbing,49.15,Desktop,Social,False
ac92ed60-c2ae-423e-8c99-d1d53151f252,2024-10-01 06:49:15,754c49b3-58d7-489f-835d-7340ffcde711,/expeditions,58.41,Desktop,Organic,True
03d4b68b-275d-48c6-b45b-9963ac88eea6,2024-10-01 17:28:22,ed24d574-4aae-4ea7-b6a5-388960faebb8,/gear/purchase,55.14,Mobile,Paid,True
d61a32f3-3245-4498-a69f-684f0851ea56,2024-10-01 21:42:08,51e254e9-6ae6-4aca-9f4d-a3c4ddfcdc32,/about-us,11.59,Mobile,Organic,True
e1bbd119-9c44-485a-8ce9-94f82ff583b8,2024-10-01 21:36:04,58615a46-c8e2-4272-a1e8-f6407c29874e,/faq,23.04,Mobile,Social,False
760d353e-a175-4536-8eed-ece7c2b34c7a,2024-10-01 17:46:46,d0710d24-83a6-4cb4-aa6e-3f7a5055daf5,/expeditions/rock-climbing,5.94,Mobile,Direct,True
cb29988c-938b-4df8-911b-e1e852ba4aac,2024-10-01 01:37:36,32a48dcf-f0a3-49c1-807e-679b4c5a8f69,/gear,45.78,Desktop,Organic,True
af3305c7-da65-4d22-a222-69b2360688be,2024-10-01 16:41:35,7b0aec72-446a-48ff-9dca-89a592891cb5,/gear/rentals,38.75,Mobile,Paid,True
66c9a8fd-185d-497d-b819-4c0d6b73c5b1,2024-10-01 13:14:28,56e81c05-6854-464b-aa77-5e14d5a3c099,/gear,4.56,Tablet,Social,False
b613aba3-ec3a-4227-ba6e-bf384877081a,2024-10-01 17:31:44,16cda5e6-9129-431b-9681-2d2c1be32714,/gear/purchase,23.49,Tablet,Social,False
40318159-70f0-4baa-a44c-857cac93efb8,2024-10-01 20:38:58,ef23887b-a941-4fff-8605-96d33eef6b19,/expeditions/mountaineering,4.17,Mobile,Organic,True
24c638c5-87ee-4ccd-a0cb-728891a840ac,2024-10-01 13:28:15,95fe491b-5683-46dc-8c5c-817ccbe6d8f6,/blog,48.76,Mobile,Direct,False
bb601cb3-cbd3-4c5e-9374-f51928a03552,2024-10-01 22:57:52,c876f765-c866-498b-98a4-4340f604d29c,/gear/purchase,42.16,Tablet,Social,False
f5cbceaa-5558-47d2-b73e-aba09773b057,2024-10-01 23:23:02,010a1fa6-1b08-42e1-9823-d9db7df8b194,/gear/rentals,23.67,Desktop,Direct,False
6b0eeb39-874e-42eb-a374-5f1630aea616,2024-10-01 19:34:13,d225ed99-b256-4912-8437-05565fe14920,/blog/mountaineering-tips,46.47,Desktop,Direct,False
ee54b9a9-0cac-4ab4-b52d-b0dd6ca4f26f,2024-10-01 02:52:35,b755efc6-ee7c-416b-92e8-ddbca255259c,/expeditions,59.86,Tablet,Paid,True
24a911ed-d84c-4582-937a-80af2bfe2fe0,2024-10-01 07:17:54,b4650d26-578d-4890-813b-3b3d0aee338a,/signup,41.72,Mobile,Social,False
9dfd7741-271e-4884-a3a9-550b8e31448b,2024-10-01 02:21:33,10ab821d-d397-43f9-9778-381b87d2af92,/contact,13.19,Tablet,Direct,False
454fb87f-8a0d-489e-9b14-b859927498a8,2024-10-01 17:15:41,7da8cf86-e98e-4c3c-971e-b41643bc48a8,/gear,57.52,Tablet,Direct,False
7851d469-21f4-4bd9-94c5-161172186b50,2024-10-01 00:03:54,32a56b3a-2d01-4ba7-98f4-1d734ae2ff12,/expeditions/mountaineering,53.72,Desktop,Paid,False
b9d23686-baf6-413a-bb10-cf9d77140a95,2024-10-01 15:54:38,939e66bb-b1b7-4026-9f36-985080568d13,/gear/rentals,25.16,Desktop,Direct,False
697a6b6d-2f58-4455-bf4e-344decf5dce6,2024-10-01 01:32:45,c39cb876-8b12-48c4-8c3d-21d9717a34fd,/about-us,36.8,Mobile,Direct,True
ed4ba0c9-766e-4036-9861-27d025f0329e,2024-10-01 06:59:02,4e6a428a-ec54-4b2d-9878-fa6c0e8ed4c0,/faq,16.02,Mobile,Paid,True
fb0f48a5-8dcd-4564-98ed-89c77e096d93,2024-10-01 22:42:07,685a8b99-037d-4e80-858c-eb5809dbd063,/expeditions/rock-climbing,2.47,Tablet,Organic,True
e13b97bd-fcae-4a2f-9265-294841dc5271,2024-10-01 03:00:13,b44e4197-40a0-46fd-a9a6-1c1a2d28bfcf,/expeditions,33.88,Tablet,Direct,True
1f7cec6c-3d1f-42da-8c97-f3719aa973e7,2024-10-01 02:34:41,81fdc0b8-9b0c-486e-a843-22caa8a8d538,/blog,26.17,Tablet,Paid,True
36cc9cc2-6669-4ad3-a321-3d90d8530663,2024-10-01 20:07:42,7ce2f327-b1d1-4bce-b422-9d63af7fc834,/faq,9.58,Tablet,Social,True
1eac22b9-880c-4525-be53-1519ce011c04,2024-10-01 18:14:06,d4ef5639-19d0-4c95-ad28-df62191ca3e3,/blog/mountaineering-tips,42.38,Desktop,Organic,True
b578c18d-6d84-48bc-9229-57480ffab975,2024-10-01 10:59:31,d2171688-cc04-4c93-afd9-5596a958de3a,/contact,15.26,Mobile,Direct,False
28b88992-2531-468e-8469-326ef6cd85a7,2024-10-01 18:16:37,73884b09-8976-4d4c-9fad-e0ff6db0cc93,/gear/purchase,5.11,Mobile,Social,True
3fa087b1-8bf7-492b-9720-db946a9581ad,2024-10-01 14:31:41,cbbe2b07-9f69-4990-a7f8-4c2d0646ba3b,/expeditions,10.17,Tablet,Organic,False
a2d32784-2548-42db-8c36-d66c6f2fd7b6,2024-10-01 08:59:02,eb8ec275-d8cd-4fe0-8791-17cd760fd49b,/expeditions/mountaineering,46.31,Mobile,Direct,True
95186ef4-00b5-450f-a975-80f557a6589d,2024-10-01 11:03:04,7e40b16d-93d2-45cb-9d86-37a4ffe29a2e,/blog/expedition-stories,8.36,Mobile,Social,True
03eeb293-84d5-4d42-b00b-c2d225e8b7f0,2024-10-01 03:07:42,660d3c05-91f7-4b09-909c-78c2b8696b51,/blog,15.19,Mobile,Organic,False
b9c161e4-08bd-4bca-95cf-c9aa19abc913,2024-10-01 07:54:11,802062a5-f287-4cfe-b9ef-f4fa3ff82de5,/blog/mountaineering-tips,4.58,Tablet,Social,False
8d27b942-4f3c-48e5-a969-440dc9387be5,2024-10-01 16:29:53,ea66f6ac-10e2-4b5e-a7ed-9078ee785bd6,/expeditions/mountaineering,15.27,Tablet,Paid,False
9ad28f43-f6ed-43d2-9f83-821af898516b,2024-10-01 16:21:48,639e9b8a-8141-4113-9578-4ec91fe45c22,/blog/expedition-stories,12.94,Mobile,Social,True
e167262a-ebff-48a1-8df1-54ef0ca0d4ea,2024-10-01 14:33:25,b969123b-2d4b-4c54-89c5-7dd44f43a904,/signup,6.09,Mobile,Paid,False
c66f09c6-b4b6-4ae5-8cc1-f76a6d90d449,2024-10-01 23:14:52,6379a2e2-5f08-4f7f-9975-b1a35818e82f,/faq,43.4,Mobile,Paid,False
03c85f84-b8e7-49a1-994d-7b5b11a07fc2,2024-10-01 08:03:04,34ad365e-9646-45ac-9c9c-f3b766b9f2c7,/gear/rentals,18.42,Desktop,Social,True
0ebd1eae-a96d-450c-af1b-ce1c18f345ba,2024-10-01 12:41:20,02216971-48ae-4a60-971d-090a8e52bbbf,/gear/purchase,44.42,Desktop,Social,False
f7986060-ac38-4b24-b81e-8536ff5d8853,2024-10-01 15:32:52,640a2f4e-05ee-4fb3-b9e1-7fdb6b486471,/faq,28.85,Mobile,Direct,False
80403baf-182d-42cd-8373-9f7a17cd2e01,2024-10-01 07:00:57,cb94d1e1-b15a-4649-be58-02903cfb05c0,/contact,46.48,Mobile,Paid,True
35369aca-347e-45ce-8a74-67bf2351a95b,2024-10-01 15:15:31,a1dab4fa-84b0-46e2-b6f4-62d5c79fe458,/faq,57.0,Desktop,Paid,True
a4128500-8dcd-4eb4-9443-4eeb2ad1585b,2024-10-01 04:12:19,dbd86cd3-61b1-4c06-8a5c-d5e656b21f4d,/expeditions/routes,41.21,Tablet,Direct,True
dbfd8534-bbb8-4df3-9f81-ce3115726232,2024-10-01 18:50:15,3d961a92-c6d7-4297-a1ab-5d0890aa4540,/expeditions/routes,8.54,Desktop,Paid,True
cd31c97f-8837-480b-a21f-c1c7f531f227,2024-10-01 02:04:26,bacaaac7-e9a7-4244-83da-7497751f0953,/expeditions,23.15,Desktop,Paid,True
d9e44b6f-f9c9-49fc-a89b-6b6193879d6b,2024-10-01 18:16:25,e26e01c7-c248-41cc-b021-4b1822bd07af,/expeditions,34.8,Mobile,Social,False
80ca37c6-3c88-4c1b-8ea1-8f31a39484d6,2024-10-01 03:26:53,d2d0d73a-d3da-4da9-ad81-f02964793229,/signup,51.22,Mobile,Social,False
fcfd2402-ed5f-4cf7-8311-2677c51441f9,2024-10-01 09:48:11,4db003e4-f7f6-4e5a-a3d5-3cd38ae7326a,/about-us,13.85,Desktop,Direct,True
a11059f0-cd2a-4179-9cf6-be9eb8558f28,2024-10-01 07:15:02,59a154ef-177a-4fc6-9f65-79f472620d84,/home,20.87,Mobile,Social,True
cb1f791a-1612-4d22-b664-26d7e25206ff,2024-10-01 18:51:59,9f11a981-87f4-4412-9121-aef44f5e89c6,/home,7.39,Desktop,Organic,True
1373e5e8-8798-4389-b20e-5196d993fc39,2024-10-01 18:18:58,c7a28c65-549f-46a0-a913-ceba5af4e90e,/about-us,57.18,Desktop,Social,True
8c83775a-84a8-4855-995a-686b521bf3af,2024-10-01 09:04:31,9d2bc308-d3d2-4dd0-a928-fb84d881ab7f,/gear/rentals,29.22,Mobile,Direct,False
2c0dce8f-b539-4a46-9b2a-a9fb007d80ff,2024-10-01 18:49:12,6b47b768-3f76-4adc-940b-1e90baad35cc,/blog,42.66,Mobile,Social,False
57fdad67-fd0c-4312-b1d0-49bdc123706b,2024-10-01 00:58:44,a8056b4d-141d-4cb7-b547-ed89b2fb0412,/expeditions/mountaineering,25.04,Mobile,Paid,True
4e4a728e-badd-40c8-baac-3d51bce89a82,2024-10-01 21:04:08,8f311f2d-5123-4c03-a6c5-0c5334f911e6,/contact,42.63,Tablet,Social,True
9e77a156-a791-4951-97ab-6909e863fb8f,2024-10-01 13:14:14,dadb8567-da6b-4fea-91de-00bf1a97a73b,/faq,58.85,Mobile,Social,True
59e5db96-5abd-4b1f-8ce0-9253e3c0a9c8,2024-10-01 11:56:04,d45b4db0-29aa-40c7-96ea-29ee8404b132,/blog/mountaineering-tips,8.79,Tablet,Paid,False
3d1fe3a6-588a-4be5-b5ff-789755fb7fe0,2024-10-01 22:49:19,7b427e23-40f0-488c-8161-f0e624a941fc,/expeditions/mountaineering,52.53,Tablet,Organic,True
09d58b0b-0ec8-47d2-8a3c-a9f25f0a4924,2024-10-01 01:18:44,2c705fc1-51ee-4fef-b73b-0967fc02a081,/gear/purchase,40.56,Desktop,Paid,True
06c3d30b-f730-4d89-90da-c6b1225fe7d3,2024-10-01 06:05:55,a089069a-6188-43b5-93b1-cba66cdfa5ac,/gear,43.94,Mobile,Social,False
d5111df3-e753-46fd-88c9-d253cfcf1959,2024-10-01 08:11:25,63f6087c-7a23-406c-8506-f4501b1331b4,/home,40.52,Mobile,Social,False
83878e25-5b73-4622-b5bc-beda4ccd02e5,2024-10-01 21:31:15,f6b00f73-2e36-4eb0-9403-79959ec29a16,/expeditions/routes,21.47,Desktop,Direct,False
cd09ed4f-d027-4a76-a45c-feccd325123d,2024-10-01 16:42:44,bc0c84ac-e022-4c29-83cd-47cd02a00081,/expeditions/mountaineering,38.31,Mobile,Paid,False
ffc11253-0b69-4b3a-9848-6eefc7992a92,2024-10-01 14:40:55,199188d6-4922-4ba8-a90f-b63aae487927,/blog/expedition-stories,49.46,Tablet,Direct,False
1b77ac3b-4ac6-487a-99d2-0276c8068371,2024-10-01 07:37:45,95e19d4b-6625-4b25-84a9-0946550d4366,/faq,59.28,Tablet,Social,False
5b561257-a905-4c58-84c5-ef57f3a53c5e,2024-10-01 20:46:15,17b903fe-9929-4a24-90fd-34ecf158e534,/expeditions,41.55,Mobile,Paid,True
5fe33297-6a0f-4360-a025-2ec98cc9691c,2024-10-01 10:19:01,1cd69239-aadb-4adb-8a4c-9434ecc82fb3,/expeditions/mountaineering,49.16,Mobile,Direct,True
c24536f8-0ac8-4c3a-94e6-358f83f4f6b6,2024-10-01 01:33:49,93acefdc-50cd-49a7-8bf8-a2064021c063,/gear,50.43,Tablet,Social,False
5b2a1f02-1644-491c-8a87-c978cdc7eba3,2024-10-01 11:31:27,3b313e31-108f-4c68-89d2-283014a4e129,/blog,49.08,Mobile,Direct,False
40ec5118-0e32-4c2f-9b91-950d86b99034,2024-10-01 22:23:55,fb96e068-5b8d-498e-9718-3d59cbe66ab9,/gear/purchase,46.42,Desktop,Organic,True
2155efcd-2fe6-4533-8524-e8f523ad7b8a,2024-10-01 04:11:19,79f6229a-262d-4e33-957c-8650f8dcb713,/signup,42.51,Tablet,Direct,False
e74b0590-0cf9-477f-95e5-8024d5e03e42,2024-10-01 18:24:39,800eef9d-3d77-4991-9fca-0c91b897e1e9,/expeditions/rock-climbing,50.14,Desktop,Social,False
3686ee99-c63c-49b0-ba38-0e1c91087b87,2024-10-01 08:21:21,5ca96049-5615-45dd-84d3-c1019b67ad42,/signup,48.28,Mobile,Organic,False
a801efd7-49c7-4686-9dfe-73621475693d,2024-10-01 10:25:22,8c0cadbb-02d0-4439-a738-38b18b9eb3a4,/blog/mountaineering-tips,23.03,Mobile,Paid,False
1fabf744-da57-41ea-91e0-3ccd982e18e1,2024-10-01 22:29:13,632d4734-1314-411b-9bb3-c016712cc47d,/expeditions/mountaineering,18.14,Mobile,Paid,False
b69c5848-d5ce-4873-bb5c-e883c356c32d,2024-10-01 03:08:58,e835ea52-0e2f-4ed0-a25a-03189e398d64,/signup,23.97,Desktop,Organic,False
78172874-621e-41d0-83e4-599782afd612,2024-10-01 07:25:03,357d3688-2b0a-4ad4-af26-0a61c1b1f38d,/contact,21.61,Tablet,Social,False
b2528799-7eae-431f-9d2f-e1f4d1077fd6,2024-10-01 12:18:16,6dd55c2b-26c1-4b24-9e36-df84211b12cc,/expeditions,12.34,Desktop,Direct,True
afe3cd51-a515-4a8e-bf4d-86d50cb355bf,2024-10-01 23:32:30,9bf3e2d2-1981-4bb6-bcec-ffff6e6ab237,/blog/mountaineering-tips,4.3,Mobile,Social,False
7606ebff-4390-4b35-893a-ab3755a78355,2024-10-01 10:19:44,9f725826-3a4c-47f1-bf45-ba607be81c49,/about-us,44.51,Tablet,Social,False
31697b05-7a7f-4ede-ab49-a0b77f2d45aa,2024-10-01 17:02:34,9d765ae6-f666-4316-8e98-e09bcb06b923,/blog,1.5,Mobile,Direct,False
9d8da497-fbed-4b60-912d-4320a46f5663,2024-10-01 07:43:39,40e7262d-25c4-4533-a989-1409b2e0feee,/gear/purchase,58.45,Desktop,Social,False
e7ff4cba-741b-431e-b552-33539667b537,2024-10-01 17:25:05,cf1b511d-d173-4745-8d2a-e928f0a5ed4a,/about-us,26.59,Tablet,Direct,True
4af860d1-3a44-4046-9831-5a504645b96b,2024-10-01 01:25:52,48be5ed9-8571-48a9-89ea-4a299488566a,/blog/expedition-stories,50.45,Tablet,Social,True
2199cf5b-781c-4262-a538-36a4095aeb30,2024-10-01 00:53:18,7b28c41f-8137-46ca-91d3-d6801c0af8e2,/faq,3.19,Mobile,Social,True
28b79fc7-c664-4699-82fa-b79c8aa05b2b,2024-10-01 10:37:50,845af67a-9c91-468c-b90f-07399c2d86f6,/gear/rentals,52.32,Tablet,Social,True
71689525-e8d2-4a76-8daf-eec004a2b94f,2024-10-01 11:21:55,05ea9e9b-3bbe-418d-bd85-3397a1971616,/blog/mountaineering-tips,16.06,Mobile,Direct,False
6031840a-6748-4c62-a94f-feaf372f5098,2024-10-01 22:37:37,dc506df2-e408-497b-b1f4-9eeb744553ae,/home,39.44,Mobile,Paid,True
830f5c26-2587-4d42-9dfc-a6d54859f832,2024-10-01 12:34:44,d380eb84-7baa-47e8-890f-a9e5830f2480,/blog,46.45,Tablet,Direct,False
bd2c937e-8389-46a5-9489-cfd7b611630f,2024-10-01 08:13:30,c42d6be4-dfec-484a-9230-7da7aa40f6e7,/expeditions/rock-climbing,9.02,Desktop,Direct,True
8e48cb3e-2fc9-4cdc-bc36-c413f49777d8,2024-10-01 02:32:17,528cb488-a362-40c3-85a5-53062d887eab,/home,9.69,Tablet,Paid,True
932e9791-3918-4372-b934-f05a069950b8,2024-10-01 03:38:51,127b3e69-366d-4116-acc8-4d0bf1d62e1a,/gear/purchase,54.17,Mobile,Social,False
fa9e3dc4-61fc-4bab-8a7a-02ff963002b2,2024-10-01 12:01:19,637de51f-6a23-4998-bf07-617735c387c2,/signup,21.27,Desktop,Organic,True
d15f0bce-c844-4544-832e-232ceab7ca86,2024-10-01 15:42:54,2b45f20f-7843-4815-b98a-dacf18292dc2,/contact,30.4,Tablet,Organic,True
4a86847f-1ef2-4438-8d0b-5a0abbd82d32,2024-10-01 11:00:29,d380eb84-7baa-47e8-890f-a9e5830f2480,/expeditions/mountaineering,49.42,Tablet,Paid,True
e8056f2a-ef27-4381-a4e3-071fc1f8df5a,2024-10-01 04:06:40,266eacd1-d26a-43e4-8583-85153bd7cc1a,/home,36.23,Mobile,Paid,True
adefa8c4-925c-4944-b83d-ab7d52eb5114,2024-10-01 18:32:49,0398aa62-db3a-411a-b366-ab715ffa1009,/blog/expedition-stories,26.07,Mobile,Direct,True
089cdcfc-ee8a-4e83-809d-a82dac5bcb48,2024-10-01 13:19:48,24e23741-7382-4e90-9aa5-2ce542a63deb,/gear/purchase,27.63,Mobile,Paid,True
cc8db140-a995-47e3-9cc4-533306b3fcfb,2024-10-01 17:04:18,da6a4d95-f080-4b90-b6d4-e9a79f0bb837,/signup,41.23,Mobile,Social,True
72f2a06c-e26c-4a7b-bef6-2ca6d4d5c2df,2024-10-01 02:04:21,f7d24f3f-fbb5-4cc7-90ad-c376c7ca1301,/expeditions/rock-climbing,15.91,Mobile,Social,True
0c5fa302-2168-49a6-b91c-337a268b8c30,2024-10-02 23:16:03,afb746e9-2ec3-421a-88a2-2908ae362e76,/gear/rentals,46.21,Mobile,Organic,True
89ab0db4-adc7-4ae4-87d4-78cf6ca305e6,2024-10-02 14:35:43,9b4ea2ac-a6e9-4de9-9005-b03bcf94a1a1,/blog/expedition-stories,1.43,Desktop,Organic,True
1c3d4df7-91e1-4c1f-b750-bdf18b7c600b,2024-10-02 15:59:41,3d5a2834-a2b4-41b7-bd41-3eb9e841003e,/expeditions/rock-climbing,1.2,Desktop,Social,False
0f54b8b0-b7d9-4ec0-a610-dcdb4daec7b6,2024-10-02 01:22:49,f0aeb649-cf09-4dd2-8e4d-24b22a9c6c77,/expeditions/mountaineering,26.94,Mobile,Direct,False
c4245cb5-9b67-442a-a93b-e3b28e05800b,2024-10-02 23:56:34,0969bc5d-345e-416a-bcf2-90635ff9d801,/blog/mountaineering-tips,53.56,Tablet,Organic,True
3af9cab8-e712-4e37-a69b-3f80e4339b67,2024-10-02 00:02:37,43d5a802-1b03-456d-9d50-25c137d150c3,/expeditions,46.05,Desktop,Paid,False
d289b565-2fc9-4792-a6ff-5e3d78f54a48,2024-10-02 03:00:02,6f966276-f75e-4d12-81c9-ad7e2e64e437,/expeditions,52.7,Tablet,Direct,True
5fa6e5a5-10b2-41f0-9c39-7437d7ebec6f,2024-10-02 23:43:55,22e6c5f9-f733-49c9-a1f5-02c5a62026c2,/signup,45.85,Tablet,Social,False
d1c02adf-2835-48bb-b34a-ed00c7650d97,2024-10-02 07:24:29,8f56d1e6-0e35-4886-80d0-e6862886466a,/expeditions,5.99,Tablet,Social,True
ab26ceab-bda7-4451-8739-3fc75cc9d840,2024-10-02 18:09:50,6c3f3212-14d2-4063-920c-3eabadf49f80,/about-us,32.19,Desktop,Paid,False
aec5abe3-49c2-4d36-8d6e-f9af4e85198c,2024-10-02 15:50:12,480b65d0-7ead-4aed-8a89-ad9478166132,/expeditions/rock-climbing,3.5,Mobile,Paid,True
549efdf2-c3a6-4812-8dd5-32c32a973fc0,2024-10-02 02:48:31,3ab4174b-cc48-4ce2-bfc1-9f43eeb066b3,/gear,22.88,Tablet,Direct,False
e135ab20-e633-4f12-b095-27a4fd15fc3e,2024-10-02 22:28:21,fcc9d27f-b541-4ab0-8b96-21596e86b86e,/blog/mountaineering-tips,46.31,Tablet,Organic,True
87e42f76-cec6-4ca4-bb55-fde63929cba8,2024-10-02 10:12:41,96937d22-97fb-4fcd-b745-c4f00fdb33b9,/blog/expedition-stories,9.67,Desktop,Organic,False
8316cbb7-a208-48fc-a052-05f9a024a8b4,2024-10-02 18:56:22,57e4c514-9b15-4397-835a-44c89da9be7d,/gear/rentals,49.06,Desktop,Direct,False
ee1dfef0-28ea-4e94-8c5c-9bf1bad20a6d,2024-10-02 12:36:56,baf05335-f6dc-42ed-a92b-4bbbab26c901,/blog,1.09,Mobile,Social,False
6d4a21c4-9f9b-4ac0-9cd0-7745174496ab,2024-10-02 13:38:39,c6a0e95f-ac70-4d17-9c9c-f83ad09f4f85,/about-us,8.72,Tablet,Social,True
3512bc73-bc69-4f18-bc11-6f071d9bdeb3,2024-10-02 18:47:56,d9d44992-74f9-4edd-892b-8e467e08dab1,/faq,19.16,Mobile,Organic,True
d563642c-e8a1-41d3-b1e5-b6499008fe62,2024-10-02 21:09:10,06e5c66e-c168-4f44-8160-9e6038a7b1d7,/gear/purchase,52.26,Tablet,Social,False
72b72fbb-f6a2-4ea3-8e30-6cc0ca2cfbb2,2024-10-02 09:48:32,4399628c-fa8a-4a69-ae52-ad93253629be,/home,27.8,Tablet,Direct,True
e164343f-d03e-4cf6-86f6-c5f0406e0b10,2024-10-02 20:35:25,017a7243-0e3e-4171-8496-4a1f4e6baf78,/expeditions/rock-climbing,43.07,Tablet,Organic,True
f12291fa-63be-4639-913a-f9f090d9af75,2024-10-02 12:39:43,6f8d04e7-7d84-4984-9d95-0beb05153eb3,/expeditions,24.97,Mobile,Organic,True
8a9191f8-bba8-45b3-b304-7d910bec142d,2024-10-02 05:38:08,f309b16f-5f2e-4695-a02a-dda9c4f02a42,/expeditions/mountaineering,5.15,Tablet,Organic,True
8d260436-3d29-45ed-bb72-f1c156d90207,2024-10-02 01:30:30,087b6b79-58e6-496d-b5ce-2d7dc23726b4,/faq,18.79,Tablet,Organic,True
bc6371a5-cb08-4819-99f4-32b521068019,2024-10-02 16:17:07,4c8d70e6-6861-4c6e-8c88-d7e430a8a318,/gear/rentals,46.88,Desktop,Organic,True
920bc510-3ad6-43e2-8e58-d43f2ae460c8,2024-10-02 00:48:17,14c932d0-6683-4d63-a75b-aa4449bce2e2,/faq,26.64,Mobile,Organic,True
22471fba-8d30-4063-8fe2-6a81a1db95cb,2024-10-02 19:00:00,40bf3d4b-21d2-4008-8187-03d7130704ef,/blog/mountaineering-tips,6.57,Tablet,Paid,False
427d1d60-5d45-48ed-b423-ebe181ed7c67,2024-10-02 21:03:42,af20bc1e-b3ee-4d96-9940-6321827c21aa,/gear,11.14,Mobile,Paid,False
9347b2a6-c8b8-475a-9962-8fcdd40feb52,2024-10-02 16:40:05,b20ed841-36ba-401d-a70e-867a0a8a9c83,/expeditions/mountaineering,11.85,Desktop,Social,True
0525ce74-cf91-47d9-908e-d37c0b62af55,2024-10-02 14:20:56,23930cdc-6531-4f0e-8f9d-b7b25ba280ca,/gear/purchase,14.11,Mobile,Direct,False
