order_id,customer_id,order_date,expedition_id,gear_type,gear_id,gear_purchase_price,order_quantity,order_amount,order_status
60c0740c-53ed-4e4d-87ef-93502133126e,bcf015ee-5319-4a7d-a3b4-7feb4bbe1818,2024-07-18,,Otto's Safety Helmet,SKU-003,50.0,5,250.0,Canceled
d59b51f9-c4f0-4b3f-9656-572d3ed91353,46a5ed55-8a33-4d54-9d83-0e4374215cd2,2024-07-08,,Otto's Adventure Rope,SKU-005,80.0,1,80.0,Canceled
7a294701-dc89-4fa2-bd7f-768bf7b96fac,d11b2263-b3cd-4ed0-92c6-0a1b5e3ac382,2024-07-11,,Otto's Adventure Rope,SKU-005,80.0,7,560.0,Completed
6213bc0d-4d23-4619-9cbc-c879c5aa5c64,816473ef-b410-424f-8e97-7d9f7b2a54eb,2024-07-09,69145f37-fc27-4765-a605-d6560c93dedd,Mountain Goat Ice Axe,SKU-002,100.0,8,800.0,Pending
7ba4b294-2313-4b13-89d5-91c83708999f,12d4247a-6af2-4147-bcda-f78ab0d557e9,2024-07-07,69145f37-fc27-4765-a605-d6560c93dedd,Otto's Safety Helmet,SKU-003,50.0,9,450.0,Canceled
ea224af7-a4c5-4a5b-ad3e-929db4de7cc4,def706b8-f232-406d-85cb-25deea952c18,2024-07-24,69145f37-fc27-4765-a605-d6560c93dedd,Otto's Cozy Tent,SKU-001,150.0,2,300.0,Canceled
465a1501-b4f4-4712-a10e-e45905e0cc5d,2a0663b7-1a54-426e-a770-9caab049014c,2024-07-19,,Otto's Climbing Crampons,SKU-007,110.0,3,330.0,Completed
5210e8f8-c78f-4e8d-9708-9a2dfe07c8dc,ecebafda-3b18-43a7-a771-99cba5379ba7,2024-07-20,69145f37-fc27-4765-a605-d6560c93dedd,Otto's Cozy Tent,SKU-001,150.0,10,1500.0,Canceled
44c905ed-b633-4afb-9de0-e13f2090842d,43ab299e-f808-4f8a-9bfc-58970ec102c1,2024-07-31,69145f37-fc27-4765-a605-d6560c93dedd,Otto's Adventure Rope,SKU-005,80.0,6,480.0,Completed
2f9350f6-4b60-49bd-9744-abc4c2b601b4,f6368a47-22de-4599-8c36-877eda50ee02,2024-07-21,,Mountain Goat Ice Axe,SKU-002,100.0,3,300.0,Canceled
173262a8-d136-46bb-831b-0c99148c7d49,b2c17b8a-90cc-4ac7-91a3-3a37e22afbdf,2024-07-12,f50792da-628d-4074-a2c8-da2c11140f9b,Goat's Secure Harness,SKU-006,90.0,2,180.0,Canceled
1a3f14bc-972d-4d14-969c-627c7343168b,41607edb-018f-4c34-9fab-cdb962fc1f2b,2024-07-02,f50792da-628d-4074-a2c8-da2c11140f9b,Goat's Warm Sleeping Bag,SKU-004,120.0,8,960.0,Pending
7b6bd7c5-b8e3-43ee-99a9-070250e45da6,375304c3-a988-4891-a52d-bfbc032736cc,2024-07-15,1a518a3b-4079-4b7b-850b-64ff39a47ba9,Goat's Secure Harness,SKU-006,90.0,9,810.0,Pending
4987133a-5907-4337-b8b9-04cdda49de03,783dca77-1ec3-4360-907e-87a30c3fcba6,2024-07-04,1a518a3b-4079-4b7b-850b-64ff39a47ba9,Otto's Adventure Rope,SKU-005,80.0,2,160.0,Completed
bb404e63-bd29-4e65-a54a-0d2c9d5094b4,d79dbe21-9af6-4432-92cf-99816c2ba2c7,2024-07-20,1a518a3b-4079-4b7b-850b-64ff39a47ba9,Otto's Cozy Tent,SKU-001,150.0,4,600.0,Completed
fec2d118-994a-488a-9731-ee63c326f482,1eeef910-895d-4ebd-a5e4-e9341953ac88,2024-07-31,,Otto's Cozy Tent,SKU-001,150.0,9,1350.0,Completed
8639c9b6-4d1b-497d-a9cd-936679c5b324,ca836b8e-eb93-45b3-aca5-0c0f4e2392d8,2024-07-15,2793903b-4eef-4fd4-a564-dfe3c21f931d,Otto's Adventure Rope,SKU-005,80.0,9,720.0,Pending
ba60fdad-ec31-4688-becc-7cd0420a40b0,ebf82860-d87c-4313-b178-f97a77289c0b,2024-07-22,f714400d-5db3-493a-84fa-e812ddce3a2c,Otto's Adventure Rope,SKU-005,80.0,6,480.0,Pending
1bfa512d-39e9-4148-a72f-cd92242a7593,75da5766-d0a9-4402-95ac-b4ba9eed409f,2024-07-13,f714400d-5db3-493a-84fa-e812ddce3a2c,Goat's Warm Sleeping Bag,SKU-004,120.0,1,120.0,Pending
51536f2e-933f-43d4-98c7-f54adcfd503c,8de6c406-d318-4602-8039-0ffdc44337ff,2024-07-28,f714400d-5db3-493a-84fa-e812ddce3a2c,Otto's Safety Helmet,SKU-003,50.0,2,100.0,Pending
76462e3d-1cb9-4916-9e3d-2d1796dbb40c,a7f07eb6-25d1-4147-96b7-a4b65046f23d,2024-07-22,f714400d-5db3-493a-84fa-e812ddce3a2c,Otto's Adventure Rope,SKU-005,80.0,9,720.0,Completed
6de55a7a-c45b-4017-b7a1-bd3150eb9576,4b5500b7-d313-497a-af6b-5a7e1a3ce585,2024-07-17,f714400d-5db3-493a-84fa-e812ddce3a2c,Goat's Secure Harness,SKU-006,90.0,8,720.0,Canceled
250de215-da19-448f-a975-f5377d2f5f6b,535f1af8-44ba-4985-a3c3-4360f01454bd,2024-07-19,,Otto's Cozy Tent,SKU-001,150.0,3,450.0,Pending
4bd5e574-0874-4db8-9d64-4586759c7755,66f05bc8-a932-4960-bca3-98b457a5bfc3,2024-07-22,f714400d-5db3-493a-84fa-e812ddce3a2c,Otto's Adventure Rope,SKU-005,80.0,4,320.0,Completed
4c315265-d6cf-439e-bffb-04328ce76ad9,2279c434-f810-4944-943a-91ca76e12e13,2024-07-21,f714400d-5db3-493a-84fa-e812ddce3a2c,Goat's Secure Harness,SKU-006,90.0,3,270.0,Pending
f83c2da1-c32c-405b-b06f-b847c4b41dcf,5f789a76-c536-45a0-8f50-830846d34d09,2024-07-10,f714400d-5db3-493a-84fa-e812ddce3a2c,Mountain Goat Ice Axe,SKU-002,100.0,1,100.0,Canceled
54fe2f9a-10f4-43ee-b529-15df29992ebd,7be049b1-9567-49dd-9ab0-6efb0bd5da98,2024-07-23,,Otto's Climbing Crampons,SKU-007,110.0,7,770.0,Completed
1ca18a8c-612f-4455-8ee6-2b96e046db67,45b712a8-f8cc-4479-a282-14c45a763c9a,2024-07-06,f714400d-5db3-493a-84fa-e812ddce3a2c,Mountain Goat Ice Axe,SKU-002,100.0,7,700.0,Completed
